Energy_Consumed,Production_Output,Renewable_Energy_Usage,Equipment_Age,Maintenance_Frequency,Operator_Training,Downtime_Hours,Automation_Level,Industry_Type,Region,Efficiency_Class
1353.1315182558346,43.877404178107994,76.61592985096695,19,4,Advanced,27.33711462169694,Medium,Technology,East,Low
1788.5502474283553,74.6536326661053,26.9517907338178,12,8,Advanced,4.479666426309725,Medium,Manufacturing,West,Low
4584.233536563831,76.37533462661126,55.8209214010281,10,8,Basic,23.558827510194714,High,Mining,South,High
1964.6600279285456,72.51181683650393,16.128216325989342,5,6,Basic,27.770306456371575,Low,Mining,West,Medium
4403.551741862659,38.48668623683281,34.718497003721566,10,8,Advanced,16.74468237411113,Low,Mining,South,High
3987.7004422598848,37.51314956610151,79.11056496679835,13,8,Advanced,29.207308599490446,High,Mining,East,Low
4630.504256724556,60.18808551958591,65.69724481183823,18,2,Advanced,10.8679652687375,High,Mining,West,High
2580.490217401515,49.00768720818313,12.710214181496312,11,5,Basic,26.25974195502801,High,Manufacturing,South,Medium
4837.068289683384,80.07694339829415,68.55462751948122,2,8,Basic,2.1819917696046875,High,Mining,North,High
3041.359982890085,52.42151419604734,62.12025472940631,9,1,Intermediate,15.083391185280455,High,Technology,West,Low
2914.1531090560325,64.00354498820994,35.65738603559413,9,9,Advanced,6.906823996646265,Medium,Manufacturing,South,High
2074.7618628185073,31.520248878395478,63.75627445858199,4,2,Basic,10.57042547550088,Medium,Technology,West,Medium
3223.382972785321,74.08886298491586,34.70452624282514,8,10,Basic,11.206973145074928,Medium,Technology,West,High
1928.4488285852492,60.558876905853595,73.70004482130594,1,11,Intermediate,19.6034391578878,High,Technology,North,Medium
1359.74247543938,71.57513667266093,37.39597055058198,16,8,Basic,1.8042103000200305,Medium,Technology,East,Low
1904.8903011955422,81.43707127107938,74.39615175028558,17,2,Intermediate,26.13006473205299,Low,Technology,South,Low
2047.0481704835825,96.85110465885492,72.14963737572947,2,6,Basic,39.11074083654706,Low,Technology,North,Medium
2613.1514103033132,42.135038505670444,17.510550828397907,15,11,Advanced,0.7286540717727918,High,Manufacturing,South,Low
1928.023552912471,88.77909790379891,13.171238332238282,17,5,Basic,0.5112415861756947,Medium,Manufacturing,East,Medium
4804.231202124211,84.3055382799478,60.498174142129294,3,10,Basic,0.4385923106662659,Low,Manufacturing,East,Medium
3839.8513545500637,43.82668138006352,67.98940795334013,11,9,Intermediate,1.3198223276978283,Medium,Mining,North,Medium
2168.4082981376537,78.06569436943815,65.97989319757171,6,10,Advanced,25.76530936813755,Low,Mining,East,High
1141.892421328794,91.00340959781751,36.011645098297876,13,2,Basic,30.14363993335777,Low,Technology,East,Medium
4465.000258537919,39.042237530874104,11.232578290477614,18,9,Advanced,10.349624014713982,Medium,Manufacturing,South,High
4043.974558284104,94.82291317137887,45.194346076009886,16,7,Advanced,35.20102484989516,Low,Mining,West,Low
3064.483574746774,89.25302793096007,27.18929062438231,11,4,Basic,3.344914347692831,High,Manufacturing,South,High
3160.4446900769763,85.52593911214264,63.22775406256784,1,4,Intermediate,13.730794902126746,Medium,Technology,West,Low
3313.466586088058,27.76409575362483,59.049345642612664,17,4,Intermediate,14.429418644659208,High,Manufacturing,West,Low
1162.789413847527,74.52675557685245,71.719698087637,3,7,Advanced,33.624190669618564,Low,Manufacturing,East,High
4916.029544369321,25.093820986426678,65.75914204161131,10,10,Advanced,26.98431346719228,Medium,Technology,East,Low
2542.746922839119,32.064962786336835,47.692033222972974,10,6,Advanced,18.377818150062552,Medium,Mining,West,Low
3437.2741858039844,24.230732092944525,14.842802317398622,19,10,Advanced,21.586039592192137,Medium,Manufacturing,South,Medium
4043.4272031986015,33.15945227747498,54.39496872797639,15,4,Advanced,33.02275063352675,High,Technology,South,Low
3084.1839439829746,34.794961256717414,17.739125116225786,7,1,Intermediate,13.761291661317374,High,Technology,South,Medium
4758.558943675507,24.377798333582703,30.911365500043,17,5,Basic,15.380910832633298,Medium,Mining,North,Medium
3479.703452917763,71.0503029217061,54.8474901604436,7,4,Intermediate,37.81478019307905,Low,Mining,West,Low
1821.2017170220656,89.09658438945839,75.3691638959082,5,6,Advanced,27.558016829505874,Medium,Manufacturing,South,Medium
1386.4921409506303,25.206239556262645,11.147439595276778,6,7,Basic,18.801612847522403,Low,Mining,South,Low
2318.0579143756495,59.0120677981033,60.28171402248508,16,4,Basic,39.49458450978011,High,Mining,South,High
4322.456443677682,75.38749074244596,52.36476306630397,14,6,Intermediate,16.42266018495015,Low,Technology,West,Medium
2406.2648817802783,34.743251297663946,36.92835611299909,18,6,Advanced,20.378042525135555,Low,Manufacturing,North,High
3456.7521139158307,53.553437569938694,57.63149350387612,11,7,Intermediate,30.12655093404312,Low,Mining,South,Medium
2778.196894862135,80.19139478234715,64.35762236902998,18,1,Basic,12.746924385978367,Medium,Manufacturing,North,Medium
3376.3816123791994,15.695083602012641,74.62211941464065,3,8,Basic,0.3105408117307551,High,Mining,West,Low
1249.4574289834693,92.93538332719568,59.70236469535412,10,4,Advanced,17.944390642907013,Low,Manufacturing,South,High
1873.218733090738,57.84313975603381,31.06598275916989,17,4,Intermediate,23.71981528010348,Medium,Manufacturing,West,High
3011.5456560154234,40.136221341550495,57.4817595129163,6,11,Advanced,22.881794276788394,High,Mining,West,Medium
1043.7493704510862,18.101400521230776,40.00271249641354,18,2,Basic,1.687263286322862,High,Manufacturing,North,High
4836.8410760809,77.85386837918367,16.13120738234022,13,11,Advanced,36.8797699979672,Medium,Technology,North,Medium
2402.487975704289,49.50531291169554,36.39137533776069,8,1,Advanced,5.71156834638201,Low,Manufacturing,West,Medium
1551.0975323727744,36.61081897256664,66.88431997770516,16,4,Basic,4.815731331723647,High,Technology,North,Low
4262.583197388729,82.378643813446,73.63113200523183,6,5,Intermediate,34.87439891613497,Medium,Mining,North,Low
2704.3883775477225,74.50913182265172,35.58288431507211,7,3,Advanced,29.676333463962216,Medium,Technology,North,High
4242.887146610905,63.65530799235109,42.26003590287061,8,10,Basic,29.163952098085634,Medium,Manufacturing,West,Low
1465.0982581399874,38.47501114600959,65.77114240024416,5,9,Advanced,25.484373496940968,Low,Technology,East,High
1319.4928621290996,23.840334800498177,54.84141343437406,11,2,Basic,23.293005961942445,High,Mining,East,High
3002.540660926623,14.682465334645254,53.01741643934099,11,11,Advanced,11.381119782079354,High,Technology,West,Low
1386.823259822702,71.03247930729387,32.18589652358057,9,10,Intermediate,4.654928299244783,High,Technology,West,High
1296.5840516917747,87.06228239960502,49.48328871661555,16,4,Advanced,17.534195031915978,Medium,Mining,West,High
4255.607553699776,47.29601977048336,19.30303765083914,13,8,Intermediate,29.575503528047577,High,Manufacturing,North,High
2351.8124000060607,43.05277677057644,20.321800949558895,4,11,Advanced,13.667874605978195,Low,Manufacturing,East,Medium
2389.298054367304,38.48050076929833,31.329137781567002,15,5,Basic,38.846290659896916,Low,Technology,West,Medium
2796.288667091625,17.30174820812259,10.917642670175539,15,9,Advanced,29.957523722663563,Medium,Manufacturing,West,Low
4383.816277240525,29.40423223442682,75.55169684004096,4,8,Advanced,10.518618215692864,High,Mining,East,High
3298.081244113487,22.63356865449676,10.376198600872922,16,6,Basic,39.86895196258571,Low,Manufacturing,West,High
3215.7067501013803,64.84899117968578,22.999346032354737,3,7,Advanced,13.110962903007767,High,Mining,West,High
4139.6662308284485,33.88064499181307,79.6944157539467,15,10,Intermediate,27.678537565486927,High,Technology,East,Medium
4618.610155359693,84.56114661689983,39.700358343799365,7,2,Advanced,15.568602803887334,Low,Technology,South,Low
2675.131277402083,30.11023765523817,20.310774711343935,2,6,Basic,15.735560918180184,Low,Technology,East,Medium
4562.469727423828,42.131142139398335,59.267452292609185,10,8,Basic,28.13710139563954,Low,Mining,East,Low
3252.9561361468595,80.61589542585783,27.38635242048311,2,9,Basic,19.262980199815374,Medium,Technology,East,Low
4698.17696434229,56.63499428170189,20.570181740569293,19,5,Basic,7.31433944660425,High,Technology,East,High
3087.054460606505,73.25107880065315,49.73641992355148,4,10,Intermediate,37.633446696137,Low,Manufacturing,East,High
3923.4636241724315,28.811629617821712,68.52995641841329,10,4,Intermediate,16.962884672372603,Medium,Mining,West,Medium
3099.992584921607,90.79112640628219,48.015086951895015,8,9,Intermediate,9.363759401129776,Medium,Mining,North,Low
4757.304053796446,87.92322983166585,78.31445151164708,1,10,Intermediate,24.033877496110996,Low,Technology,South,Medium
4733.170374605175,86.25653019079728,36.302730520780706,13,7,Basic,34.21397904703659,Medium,Mining,South,High
4055.4119559210067,33.823013126026794,58.60065524506437,1,1,Basic,39.85781334865186,Medium,Mining,East,Low
4872.930876122358,54.69939604723624,73.5937014203838,15,4,Advanced,24.15565579651275,High,Mining,South,Medium
3251.6849462764467,64.90355953173541,26.69374980303042,8,10,Advanced,16.37752657940033,Medium,Manufacturing,North,Medium
3748.39214986513,26.306546520024085,46.805811969745456,12,8,Intermediate,29.709715558394905,Low,Manufacturing,South,Medium
1041.096744698813,41.47663749284384,59.691442623129234,5,11,Advanced,1.6224795682376225,High,Mining,East,High
2055.98688451916,98.4454266264102,60.23879016148292,9,7,Advanced,22.841191434517807,Medium,Manufacturing,South,Medium
4783.011573118612,57.21145825970113,46.472626288862614,17,4,Intermediate,18.250781011902045,Low,Mining,East,Medium
3453.083387896223,15.94398843203107,77.57401418193818,16,11,Advanced,19.066161483840197,High,Technology,West,High
1912.2968398512344,18.463462084161122,45.295959377379276,10,9,Basic,14.44309423409884,Low,Manufacturing,South,Medium
2947.0387825662947,13.992254116903243,56.321887278637256,4,10,Basic,8.358384258204886,Low,Manufacturing,East,Medium
4293.935694648966,99.47779362568464,29.985721740545287,7,10,Basic,16.131642524497927,High,Technology,South,Low
3695.522360970458,48.92336769540498,31.415556861680017,11,2,Advanced,10.217416270564751,Low,Technology,West,Medium
2212.029298512452,36.104266814196585,78.91616592725592,8,11,Intermediate,24.700024747260194,Low,Technology,East,High
4342.163470783585,50.16583352603839,37.17672443018102,19,7,Intermediate,36.041061549444244,Low,Technology,East,Medium
2155.8006471788635,27.875662236901952,30.890770424420666,4,4,Intermediate,29.893422789854675,Medium,Mining,East,High
3593.9665313979494,82.18546092075894,79.90210410210047,2,9,Intermediate,26.426375385938655,Medium,Manufacturing,South,High
2035.4344581841115,30.287781746727084,36.800446483946885,12,8,Basic,0.686959844709647,Medium,Mining,South,Low
2732.536411723614,50.34119476864765,46.04500896946442,12,4,Basic,11.223002549188369,High,Technology,South,High
1930.095950567856,76.84627086110739,60.90601539183952,6,5,Advanced,3.8737510764351413,Medium,Manufacturing,East,Medium
1186.7035017935943,72.85126536707438,53.515520829539554,5,9,Basic,19.04601934060025,Medium,Manufacturing,West,Medium
4995.994077390616,71.17816460951137,10.208468349943551,10,8,Advanced,23.834690483999342,Medium,Mining,West,Medium
3201.656241688988,95.96473841552675,62.04195186462643,13,1,Intermediate,29.661379910144454,High,Manufacturing,South,High
2775.466430532215,80.82602460507955,27.68460599315448,11,1,Intermediate,0.6695707531353756,Medium,Technology,North,Medium
1906.1510126515423,93.41233463993512,76.305149785671,15,3,Advanced,7.954269056799439,Low,Technology,West,Medium
3151.398638207661,79.02301661361572,13.544942609448537,17,3,Basic,15.588314520253208,Medium,Technology,South,Medium
3527.939391920308,32.26250029741358,14.610736261182097,14,5,Basic,21.113507517516254,Low,Mining,West,High
1864.4962206516152,53.85345194195559,43.592892646536576,19,7,Intermediate,13.03800621597019,Medium,Technology,North,Medium
1108.114057233557,71.8028410040523,39.936656088134384,9,8,Advanced,9.474950775250942,Medium,Technology,East,High
1467.3673362233326,87.2785388522175,31.71377780720281,5,1,Advanced,1.016448751494825,Low,Manufacturing,South,Low
2947.204052938645,75.15871296644761,78.61503023576263,10,7,Advanced,4.945797874926843,Low,Technology,East,Low
4977.583239932055,85.19864153675958,72.11873630087791,16,6,Intermediate,16.569408627307865,High,Technology,North,High
4887.280597168067,29.169188096455272,78.69985852743962,5,3,Advanced,26.029841211090993,Medium,Manufacturing,South,Medium
2358.063376809816,58.116017948868205,56.9930777489425,15,1,Basic,5.576231309432815,Low,Manufacturing,West,Low
4770.150255468526,84.21662999527653,20.243067863277766,2,2,Basic,16.20155708993023,Medium,Mining,West,Medium
3170.190115800281,22.23327599946562,72.0804026347724,4,9,Basic,17.3210581888674,High,Manufacturing,South,Medium
1597.2339534739115,34.54887267113611,19.4076544179266,2,7,Intermediate,17.21896486220077,High,Manufacturing,West,Medium
4124.817614382975,30.654310737128725,60.974086941353534,4,11,Advanced,22.87989074461848,High,Mining,North,Medium
4392.702791005994,14.741286737811919,59.49852203059139,8,6,Advanced,32.868176706121,Low,Mining,West,High
2143.581543227331,65.69823161020183,39.97073622836291,11,10,Intermediate,39.79343486733264,Low,Technology,South,High
4792.549417444825,69.89813958829112,11.446466802639183,11,4,Intermediate,1.455171271678899,Low,Manufacturing,North,Low
2548.113592029683,31.985865723058325,56.64354913254083,4,2,Intermediate,20.808693053902857,Low,Mining,East,Low
4800.5166980798385,28.071667115782247,44.70269142545971,6,4,Intermediate,3.849445563174445,Low,Mining,East,Medium
3831.548367580645,52.75446980978325,19.25438940258178,18,2,Intermediate,1.9966260092901056,High,Mining,South,Low
4514.274229483348,81.63355418594489,16.735869522770003,6,8,Intermediate,30.035003808702704,High,Manufacturing,West,Medium
4429.169512801,86.538122393457,38.89423767949957,5,1,Intermediate,5.531940969973741,High,Mining,South,High
4031.7678148392706,86.51783288112823,51.02358695560307,11,8,Advanced,9.817791912031893,Medium,Manufacturing,North,Medium
4351.264466882701,82.83057892471311,55.19115392737106,5,2,Advanced,39.13371479219174,Low,Technology,South,High
4215.628076434817,56.04723135646736,28.82071061386275,12,4,Basic,32.11564090215796,Low,Technology,West,High
1487.7840480768687,10.313818381928128,74.22249507896929,14,6,Basic,26.374501092252792,High,Technology,West,Low
3266.358390102715,16.90604506986293,26.95425734433223,14,2,Basic,31.330748787848407,High,Mining,East,High
1429.0666368199925,61.29294453626766,28.16742048046574,7,7,Intermediate,19.812928293127506,High,Mining,South,High
4775.47150222454,44.00429769835768,30.891705227484312,17,3,Intermediate,18.881146539288057,Low,Mining,North,Low
4576.7570785527205,95.63410318291582,44.08268568391352,16,9,Intermediate,9.335698193229213,Low,Technology,South,Low
2046.6934230803165,67.25981204614081,31.387606970167646,9,11,Intermediate,15.084538733248106,Medium,Technology,North,Medium
1343.0383526123335,65.53014735439412,28.141738753000816,1,6,Advanced,14.203237671194632,High,Manufacturing,East,High
2553.217259335145,32.33092966644024,77.31246783829604,2,10,Basic,30.449454653447233,Medium,Manufacturing,West,Medium
4058.369684528621,14.33372358852035,12.005824324891464,11,5,Advanced,32.524014948624455,Low,Technology,East,High
1812.9597762646417,48.400255818992505,29.82937099767013,9,11,Basic,9.31144061605015,Low,Manufacturing,North,Medium
1092.6481837599783,28.183041865446466,48.25619725917083,16,8,Advanced,6.104170613576336,High,Technology,West,High
1854.8960266985644,37.83606309837684,74.56360789880912,13,2,Intermediate,26.699458038284316,Low,Technology,West,High
2757.708284820529,99.18403139542178,20.60429351002341,9,9,Intermediate,31.105346818691967,High,Mining,West,High
2875.5975564161504,59.9254175392381,67.93236671190499,16,5,Intermediate,23.290335000763104,Low,Technology,East,Low
4133.54138804554,49.45531923771523,48.06717109992204,19,10,Intermediate,21.583663151309302,Medium,Manufacturing,West,Low
2744.9817584201237,56.83976161634577,43.82553988495138,6,2,Advanced,22.10484337590385,High,Manufacturing,West,Medium
2260.822201830696,53.669920926070034,67.82446282894912,17,11,Advanced,19.36344331262186,Low,Mining,West,Medium
1800.522588835189,67.20764431668088,36.55235263334091,16,3,Advanced,6.114654941437343,Low,Mining,North,Medium
3517.2326046925427,43.46843828049269,45.62984308660817,18,8,Advanced,8.325155805043444,Medium,Manufacturing,South,High
2324.953797496385,39.8532510488085,15.182587812220198,17,8,Intermediate,25.543630273181265,Medium,Mining,North,Low
3265.2529162814462,80.38952044882225,60.279055407892464,18,5,Advanced,35.731458394612254,Low,Technology,West,Low
2312.2096574809093,79.8778736168535,76.92796624106617,7,9,Intermediate,21.65838536936182,Medium,Mining,East,High
2471.709253205335,58.23435088123822,71.57796225627519,6,3,Intermediate,4.547326250692936,Medium,Technology,West,Medium
1426.4906722905391,16.094579471678546,60.61264915943086,14,11,Intermediate,18.22928494322411,Low,Technology,South,Medium
2082.143308722893,32.63152105748652,24.499985444599837,13,9,Advanced,12.661394450488626,Low,Manufacturing,East,High
2406.764433566732,92.75699671865604,39.038420785531585,15,9,Advanced,31.382302461462473,Low,Technology,West,High
1319.6619776318794,76.36340042525765,69.7705389019209,8,10,Basic,35.40842339558205,Low,Technology,North,Medium
4407.183500044332,78.20310786411989,14.962066250840067,1,10,Basic,24.371091393340922,High,Manufacturing,East,Low
4168.927011175429,68.05373784939803,67.38718601231305,15,3,Basic,23.89178100941924,Medium,Mining,South,Low
4673.147994796282,18.6847327641524,28.08202889798752,11,10,Advanced,27.248989420157237,High,Mining,East,Medium
2818.1151667796767,39.50859372428303,40.2711291074947,12,1,Advanced,22.357976616439274,Low,Mining,South,Low
3159.5454690644256,14.95008581585166,51.345780901174145,8,9,Basic,26.14848237833114,High,Mining,South,Low
3031.9116750407575,76.40006352235838,70.70538992874003,16,1,Advanced,29.450458354235032,High,Manufacturing,East,High
1874.6063422202415,13.785659161500888,79.80188940451676,17,10,Intermediate,6.567357891691428,Low,Mining,West,Low
1140.092658563626,63.16310274113743,36.62324909886047,6,4,Advanced,22.21234023223858,Medium,Manufacturing,West,Low
2705.7773102101482,14.865333504701972,78.53238144194077,4,10,Advanced,10.018500290091822,Medium,Manufacturing,West,High
2711.5839185660725,54.11380024309447,27.898536471344258,4,8,Advanced,3.144593074402904,High,Mining,East,Low
4131.766399330078,65.55270887779463,20.579529883117008,16,9,Basic,22.085389267938126,Low,Manufacturing,North,High
2084.933905989631,52.63920629537953,43.402337853341784,17,9,Basic,3.832526333530897,Low,Mining,East,Low
3046.3656987063714,51.764308389074394,48.665704445753036,19,10,Intermediate,21.50572143643616,High,Technology,North,Low
1042.740240464037,65.56677235304016,78.08624466511915,8,9,Intermediate,15.971668362204534,Medium,Technology,West,Medium
2974.995571382763,61.73165372951506,57.807522980903485,11,8,Advanced,4.279131013981949,Medium,Mining,West,High
1338.2868854591381,10.209793090568729,42.94962790978571,11,1,Intermediate,3.544406163505598,High,Technology,South,Low
1151.3332954501675,95.43683725740512,68.77657228326808,8,4,Advanced,3.57990474098115,High,Mining,South,Low
1970.1541160916825,71.49488556370986,45.63159453359326,3,7,Advanced,31.814072612737363,Medium,Technology,East,Medium
2836.081720482961,77.34518631584879,51.96553213834409,11,11,Advanced,17.042901759714454,Low,Manufacturing,East,High
3272.7356839258355,52.60399741659545,26.57047587274081,13,3,Advanced,19.276935253136177,Low,Manufacturing,South,High
2346.6955311445263,52.411846003768595,38.344405036467,17,9,Basic,26.42629027403073,High,Mining,South,Medium
2244.1661425894317,36.86376085180898,43.776731109888274,14,1,Intermediate,6.60598494224125,Low,Mining,East,Low
3483.328854172626,12.364553125736613,43.027088234967536,7,2,Intermediate,7.385913777885835,Medium,Mining,South,High
3740.7863890261456,65.67633358501112,50.744822614600544,19,2,Advanced,36.8918148164191,Low,Technology,East,Medium
4555.813197153251,36.635132304028765,53.81444760876814,14,3,Advanced,14.531857011724574,Medium,Manufacturing,South,Low
4251.642171677131,71.46436745804374,45.1023393069565,9,10,Advanced,2.186068687996685,High,Technology,South,High
1919.2484705055276,69.39141353485005,53.784506960913575,12,3,Intermediate,28.98157881210619,Medium,Technology,North,Medium
3587.477251126359,33.98783677971895,70.9053663427143,15,3,Intermediate,37.970199216682076,High,Mining,North,Low
3173.180490077108,87.62369533126278,33.7163717174421,11,8,Intermediate,30.745175504653016,Medium,Manufacturing,South,High
3767.319698442748,85.44916534961547,14.449245667126677,1,9,Advanced,36.09152442935755,Medium,Mining,North,Medium
2238.659442279663,31.97675742605463,77.43341272651962,12,8,Advanced,8.11195351606758,High,Manufacturing,South,Low
2861.5857795234215,48.270643012517105,67.6848893835789,15,1,Basic,17.115685147761234,Low,Manufacturing,East,High
2387.6977085850995,32.89089196743352,50.34694497970414,1,3,Advanced,0.19065439828723552,Low,Technology,North,High
2740.5963965746514,34.40495821395824,47.08063385209841,17,9,Advanced,39.818047323353774,Low,Manufacturing,South,High
3590.3750822455563,67.91246149793191,46.0042823626536,13,9,Advanced,14.000897458465182,Medium,Mining,North,High
1068.9822018634834,20.860683988228757,43.39446398779556,14,11,Advanced,16.053275291445864,High,Technology,South,High
4817.745044776148,74.97075109180572,62.70503030691575,19,2,Advanced,10.017484100720534,High,Manufacturing,North,Low
4757.979433230967,19.440494962156453,39.395497035989884,10,4,Advanced,1.4943547387499834,High,Manufacturing,East,Low
3240.8569573228274,74.61838672618332,59.86130338300174,6,8,Advanced,26.708686777373924,High,Manufacturing,South,Medium
4503.5945529081,84.97969821616626,10.249146044374548,1,1,Intermediate,14.701084770451466,High,Mining,North,Low
4547.1616829358245,10.134203795152732,61.89322769664832,17,3,Basic,7.297965619200539,Medium,Manufacturing,North,Low
2488.570163405857,73.61603317549609,40.8659088510114,4,4,Advanced,22.077031994596293,High,Mining,East,High
3983.6203639024484,83.79063062500997,21.88648138641812,3,6,Advanced,5.962007845413013,Medium,Manufacturing,East,High
4744.893892943966,73.61476221112167,43.67366775640127,17,2,Basic,11.63158188723948,Low,Technology,West,Medium
2470.2113802501035,41.639988571304976,74.0931568423158,1,6,Basic,28.473422139533596,High,Manufacturing,East,Low
2513.9076992903724,17.59199901370556,59.538823720997556,11,5,Basic,13.07847531525863,High,Mining,South,High
4056.672350347991,68.19215320581824,55.33704532923825,3,9,Advanced,31.776715893134934,High,Mining,South,Medium
1197.7800482266243,35.92594992664312,48.02749702645232,10,4,Intermediate,38.53789603584047,High,Manufacturing,West,Low
2555.2262122139146,94.96573858310808,72.37674378310916,7,3,Intermediate,36.72218248713943,Low,Technology,East,Medium
4874.318334963404,49.172335658145265,14.88385893382214,7,1,Basic,25.097063138021838,Low,Manufacturing,West,High
1561.9977923798301,85.35840842313462,28.97465592888445,2,9,Intermediate,36.630689528372514,Medium,Technology,North,Low
4746.84451094468,95.80128745812031,19.0384265431117,17,11,Intermediate,4.739883371396596,High,Manufacturing,West,Low
4212.923175850172,78.23781845385635,31.46434006563801,2,11,Basic,34.31654416039463,Low,Manufacturing,East,Low
1995.9961184420513,54.74639291637721,54.857214671988324,11,7,Basic,19.59400401453391,High,Mining,North,Low
2967.522817243618,10.290144918174581,34.468916108052625,19,6,Advanced,39.83835733582262,High,Manufacturing,South,Low
2718.8242927699325,46.335210554463956,35.4809845414225,6,1,Intermediate,36.26933063780553,Low,Manufacturing,East,Low
3503.4115348462315,42.423250477684505,11.01511563174064,4,8,Advanced,22.503338293875913,Medium,Manufacturing,East,High
2948.1832738095,10.430507257634625,48.39443446551106,5,4,Intermediate,37.48754328603172,Low,Manufacturing,East,Low
2194.5373229140396,58.87644488668836,35.40896650578411,13,11,Basic,6.405046511121113,Medium,Mining,East,Medium
1448.313105164024,10.742830267936997,42.51939136016937,12,1,Intermediate,3.792963312423452,Medium,Manufacturing,West,High
4853.364775173675,90.40909436087583,67.69362650079762,1,11,Advanced,22.420850803247873,Medium,Manufacturing,North,Low
4468.134176409696,97.06357447803184,51.52381848050844,9,7,Advanced,9.923064453982914,High,Mining,South,High
2413.5496043881985,82.77652592152889,11.715153224514639,18,4,Intermediate,2.6445713307404883,Low,Manufacturing,West,Low
4765.885163039657,38.31268465761278,30.45196814859682,3,1,Basic,20.421630958228324,High,Manufacturing,East,High
2949.421488510006,73.71040946219222,70.60612067119689,11,11,Basic,11.368153993436344,Medium,Technology,West,High
1765.019004239445,54.42284217309244,68.03901125678475,13,4,Basic,20.126543117742894,Medium,Manufacturing,South,Low
3365.5734328268886,18.914000064516465,30.676701894629723,6,7,Basic,3.668183668389684,High,Technology,West,Medium
3907.8177262737545,87.61739626965115,72.21245240434502,10,10,Intermediate,18.994002182125264,Medium,Mining,East,Low
2686.60938499941,74.22322339578751,50.301961278205354,5,1,Intermediate,33.33399580578079,High,Mining,West,High
3508.6033676011407,68.17814946972331,47.07982874121048,10,11,Basic,22.209446508382204,Medium,Mining,East,High
4717.759729359641,59.9439317121841,65.6139166613103,6,9,Advanced,32.8222210323838,Low,Manufacturing,West,Low
3361.5668796510677,21.472292943692068,13.035556022497452,1,4,Advanced,12.049994272628147,High,Technology,East,Low
1393.2315044898744,86.730550077731,57.98165783364471,1,3,Intermediate,18.848485367158855,Medium,Manufacturing,North,Low
4193.045092662257,55.99277382847473,61.499589058533985,8,9,Advanced,35.977752115682414,Low,Manufacturing,North,Medium
4035.9510952014302,37.675167614851304,72.30156766323734,1,7,Basic,0.44252544835492014,Low,Manufacturing,South,Low
1303.8923643600774,74.19166987282897,53.15511964137456,17,7,Advanced,13.54827785947375,Low,Manufacturing,East,Low
2215.8092695030455,79.7652588780382,61.749702799908114,11,11,Advanced,13.216311641520813,Medium,Mining,North,High
2007.592480161648,81.70173010866098,75.52653975718799,10,11,Intermediate,2.55199818292013,High,Manufacturing,North,Low
1875.971400449362,66.28857533090381,59.118300628225015,13,11,Advanced,11.881365306530963,Low,Technology,East,Low
3561.4804191245767,93.01647125162407,56.75879940311516,16,6,Advanced,39.325666151015724,High,Mining,South,Low
3891.260937533187,78.4178336516159,14.451418354366847,17,2,Advanced,23.982281453632716,High,Mining,West,Medium
3251.1467502639025,92.47193384928474,50.658521654777665,2,3,Intermediate,23.92054734306276,Medium,Mining,North,High
4778.8790058801105,90.63286028899267,34.826928239802314,5,8,Intermediate,2.025634370318241,Medium,Manufacturing,South,Low
2684.186458625487,95.0744329875249,49.58536909730858,17,10,Intermediate,6.1945428545456505,High,Manufacturing,West,Low
2218.664560023428,13.879152866834223,32.45104223314689,9,10,Intermediate,8.291122517564276,High,Manufacturing,South,Low
3311.9226053875473,66.48327294453456,65.43453018610994,3,11,Advanced,2.7876335725031964,High,Manufacturing,West,Low
1915.9133659322815,91.57826276299588,57.733981838080055,11,6,Advanced,21.186256615274132,Low,Mining,East,Medium
1948.095293682501,23.87096133117508,77.24880655169363,11,9,Advanced,1.136415098117789,Medium,Mining,North,Medium
1172.5804766297138,96.33181529447553,33.707465391786386,6,3,Advanced,26.45061764467824,High,Technology,North,Medium
1925.8191650450738,67.29551695479654,44.60195676251036,9,1,Intermediate,23.66186082355497,High,Manufacturing,West,High
1697.8426697945795,69.06590164622546,67.66534747874923,10,3,Advanced,16.809487148732995,Low,Mining,South,Low
1178.208327565402,38.19845962573645,15.765752074895246,14,5,Advanced,23.92367973749263,Medium,Manufacturing,North,Medium
2890.7535923806945,24.407373726473175,31.14218089431397,3,9,Advanced,18.122472970879592,Medium,Manufacturing,North,High
4222.523301153316,53.33423706782262,13.749037244126647,2,1,Basic,28.548084907932708,Medium,Technology,West,Medium
4614.874257467037,64.35789360145924,14.35469325166141,1,11,Advanced,29.40679663105296,High,Technology,West,Medium
4043.104598117342,51.297527130094004,78.0781212716501,8,6,Basic,7.220316498022954,Medium,Mining,South,Medium
1584.591897702432,83.81593229789702,10.79907512152799,15,4,Advanced,14.471722406883302,Low,Mining,West,Low
3572.9267045095735,25.82179534181121,73.21348175427923,1,2,Intermediate,37.12262030692882,High,Technology,North,Low
4684.412656397875,18.47103122761873,56.28608909532455,19,4,Advanced,16.619213031586092,Medium,Mining,South,Medium
1975.5519258228042,32.02824925267812,11.338049475069628,5,4,Advanced,23.533318763285088,Low,Mining,West,Low
2604.5590142178107,74.98505083952392,14.998235435644204,10,4,Intermediate,36.96765800187925,Low,Manufacturing,South,Medium
1695.6192538436367,49.202357884185034,24.02081451621891,10,10,Basic,33.82746786788155,High,Technology,West,High
